asset,market_id,entry_time,exit_time,strike,spot,dte_days,direction,entry_pm_yes,exit_pm_yes,closest_strike_iv,atm_iv,skew_adjusted_iv,closest_strike_touch_prob,atm_touch_prob,skew_adjusted_touch_prob,closest_strike_edge,atm_edge,skew_adjusted_edge,pm_moved,pm_pnl_pct,closest_result,atm_result,skew_result
OIL,1032393,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,42.000000,98.912000,48.85,below,0.015000,0.005000,0.648000,0.704264,0.884574,0.000000,0.000003,0.000221,-1.499961,-1.499689,-1.477949,down,-66.6667,1_closest,1_atm,1_skew
OIL,1032414,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,35.000000,98.912000,48.85,below,0.014000,0.007500,0.648000,0.704264,0.922954,0.000000,0.000000,0.000020,-1.400000,-1.399998,-1.398040,down,-46.4286,1_closest,1_atm,1_skew
OIL,1032422,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,60.000000,98.912000,48.85,above,0.952000,0.965500,0.648000,0.704264,0.809493,1.000000,1.000000,1.000000,4.800000,4.800000,4.800000,up,1.4181,1_closest,1_atm,1_skew
OIL,1032411,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,47.000000,98.912000,48.85,below,0.014000,0.014000,0.648000,0.704264,0.860897,0.000010,0.000048,0.000909,-1.399027,-1.395226,-1.309051,down,0.0000,1_closest,1_atm,1_skew
OIL,1652677,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,120.000000,98.912000,48.85,above,0.470000,0.525000,0.648000,0.704264,0.663582,0.324509,0.379631,0.340016,-14.549127,-9.036892,-12.998380,up,11.7021,0_closest,0_atm,0_skew
OIL,1032425,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,52.000000,98.912000,48.85,above,0.951500,0.976000,0.648000,0.704264,0.839616,1.000000,1.000000,1.000000,4.850000,4.850000,4.850000,up,2.5749,1_closest,1_atm,1_skew
OIL,1032398,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,73.500000,98.912000,48.85,above,0.072500,0.081000,0.648000,0.704264,0.766772,1.000000,1.000000,1.000000,92.750000,92.750000,92.750000,up,11.7241,1_closest,1_atm,1_skew
OIL,1032394,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,45.500000,98.912000,48.85,above,0.008000,0.006000,0.648000,0.704264,0.867725,1.000000,1.000000,1.000000,99.200000,99.200000,99.200000,down,-25.0000,0_closest,0_atm,0_skew
OIL,1032396,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,59.500000,98.912000,48.85,above,0.022000,0.010500,0.648000,0.704264,0.811254,1.000000,1.000000,1.000000,97.800000,97.800000,97.800000,down,-52.2727,0_closest,0_atm,0_skew
OIL,1032395,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,52.500000,98.912000,48.85,above,0.008500,0.009000,0.648000,0.704264,0.837602,1.000000,1.000000,1.000000,99.150000,99.150000,99.150000,up,5.8824,1_closest,1_atm,1_skew
GOLD,1294368,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,6000.000000,4714.800000,232.08,above,0.325000,0.290000,0.234000,0.704264,0.653521,0.090066,0.833713,0.775118,-23.493406,50.871285,45.011799,down,-10.7692,1_closest,0_atm,0_skew
GOLD,1294367,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,7000.000000,4714.800000,232.08,above,0.120000,0.115000,0.234000,0.704264,0.621072,0.004191,0.549749,0.436359,-11.580852,42.974864,31.635943,down,-4.1667,1_closest,0_atm,0_skew
GOLD,1294366,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,8000.000000,4714.800000,232.08,above,0.075000,0.075000,0.234000,0.704264,0.592963,0.000106,0.350094,0.212364,-7.489353,27.509445,13.736438,down,0.0000,1_closest,0_atm,0_skew
GOLD,1294365,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,10000.000000,4714.800000,232.08,above,0.055000,0.055000,0.234000,0.704264,0.545990,0.000000,0.134564,0.032805,-5.499997,7.956414,-2.219540,down,0.0000,1_closest,0_atm,1_skew
GOLD,1294364,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,12000.000000,4714.800000,232.08,above,0.050000,0.049500,0.234000,0.704264,0.507610,0.000000,0.050526,0.002904,-5.000000,0.052625,-4.709638,down,-1.0000,1_closest,0_atm,1_skew
GOLD,1294363,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,15000.000000,4714.800000,232.08,above,0.042000,0.041500,0.234000,0.704264,0.460638,0.000000,0.011822,0.000027,-4.200000,-3.017812,-4.197285,down,-1.1905,1_closest,1_atm,1_skew
BTC,701496,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,100000.000000,80618.000000,233.29,above,0.425000,0.385000,0.438550,0.704264,0.658911,0.534524,0.886272,0.836862,10.952439,46.127196,41.186200,down,-9.4118,0_closest,0_atm,0_skew
BTC,1345531,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,90000.000000,80618.000000,233.29,above,0.680000,0.635000,0.441550,0.704264,0.681090,0.848197,0.990000,0.990000,16.819720,31.000000,31.000000,down,-6.6176,0_closest,0_atm,0_skew
BTC,701495,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,110000.000000,80618.000000,233.29,above,0.295000,0.225000,0.444950,0.704264,0.638848,0.325160,0.702151,0.617551,3.015993,40.715124,32.255076,down,-23.7288,0_closest,0_atm,0_skew
BTC,701494,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,120000.000000,80618.000000,233.29,above,0.175000,0.175000,0.449975,0.704264,0.620532,0.190423,0.547861,0.433557,1.542266,37.286051,25.855714,down,0.0000,0_closest,0_atm,0_skew
BTC,701501,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,55000.000000,80618.000000,233.29,below,0.435000,0.495000,0.544675,0.704264,0.784759,0.175160,0.286944,0.337859,-25.983990,-14.805639,-9.714113,up,13.7931,0_closest,0_atm,0_skew
BTC,1339767,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,50000.000000,80618.000000,233.29,below,0.350000,0.415000,0.578925,0.704264,0.804822,0.128742,0.211354,0.275932,-22.125843,-13.864578,-7.406786,up,18.5714,0_closest,0_atm,0_skew
BTC,701493,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,130000.000000,80618.000000,233.29,above,0.135000,0.125000,0.461000,0.704264,0.603682,0.115756,0.422543,0.289674,-1.924373,28.754344,15.467399,down,-7.4074,1_closest,0_atm,0_skew
BTC,701502,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,45000.000000,80618.000000,233.29,below,0.265000,0.315000,0.616850,0.704264,0.827001,0.092864,0.143128,0.217802,-17.213565,-12.187181,-4.719761,up,18.8679,0_closest,0_atm,0_skew
BTC,701491,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,150000.000000,80618.000000,233.29,above,0.065000,0.075000,0.476800,0.704264,0.573559,0.041946,0.245459,0.111667,-2.305424,18.045919,4.666744,up,15.3846,0_closest,1_atm,1_skew
BTC,701492,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,140000.000000,80618.000000,233.29,above,0.110000,0.095000,0.463475,0.704264,0.588082,0.065111,0.323076,0.184274,-4.488904,21.307583,7.427356,down,-13.6364,1_closest,0_atm,0_skew
BTC,1339768,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,40000.000000,80618.000000,233.29,below,0.205000,0.235000,0.665500,0.704264,0.851795,0.068552,0.086566,0.165048,-13.644790,-11.843439,-3.995188,up,14.6341,0_closest,0_atm,0_skew
BTC,1343220,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,10000.000000,80618.000000,233.29,below,0.035500,0.039000,0.922825,0.704264,1.143616,0.000252,0.000001,0.004913,-3.524839,-3.549936,-3.058654,up,9.8592,0_closest,0_atm,0_skew
BTC,701490,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,160000.000000,80618.000000,233.29,above,0.075000,0.055000,0.476800,0.704264,0.559973,0.022996,0.185651,0.064493,-5.200372,11.065126,-1.050734,down,-26.6667,1_closest,0_atm,1_skew
BTC,1057883,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,250000.000000,80618.000000,233.29,above,0.031500,0.026500,0.476800,0.704264,0.466028,0.000085,0.014505,0.000055,-3.141474,-1.699531,-3.144476,down,-15.8730,1_closest,1_atm,1_skew
BTC,1057916,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,15000.000000,80618.000000,233.29,below,0.053500,0.053000,0.922825,0.704264,1.058264,0.003448,0.000065,0.013458,-5.005232,-5.343481,-4.004221,down,-0.9346,1_closest,1_atm,1_skew
BTC,1343228,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,5000.000000,80618.000000,233.29,below,0.025500,0.027000,0.922825,0.704264,1.289527,0.000001,0.000000,0.001018,-2.549924,-2.550000,-2.448191,up,5.8824,0_closest,0_atm,0_skew
BTC,701503,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,35000.000000,80618.000000,233.29,below,0.125000,0.155000,0.665500,0.704264,0.879904,0.032767,0.044791,0.119004,-9.223289,-8.020924,-0.599634,up,24.0000,0_closest,0_atm,0_skew
BTC,1393068,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,500000.000000,80618.000000,233.29,above,0.020500,0.020500,0.476800,0.704264,0.320117,0.000000,0.000028,0.000000,-2.050000,-2.047153,-2.050000,down,0.0000,1_closest,1_atm,1_skew
BTC,1393070,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,1000000.000000,80618.000000,233.29,above,0.015500,0.007500,0.476800,0.704264,0.174206,0.000000,0.000000,0.000000,-1.550000,-1.550000,-1.550000,down,-51.6129,1_closest,1_atm,1_skew
BTC,701486,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,200000.000000,80618.000000,233.29,above,0.042500,0.042500,0.476800,0.704264,0.513000,0.001926,0.059560,0.004469,-4.057353,1.706013,-3.803113,down,0.0000,1_closest,0_atm,1_skew
BTC,701489,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,170000.000000,80618.000000,233.29,above,0.060500,0.058000,0.476800,0.704264,0.547211,0.012475,0.139990,0.035514,-4.802492,7.949012,-2.498607,down,-4.1322,1_closest,0_atm,1_skew
BTC,701504,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,25000.000000,80618.000000,233.29,below,0.075000,0.085000,0.777025,0.704264,0.950733,0.012999,0.005499,0.050397,-6.200052,-6.950067,-2.460308,up,13.3333,0_closest,0_atm,0_skew
BTC,1339769,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,30000.000000,80618.000000,233.29,below,0.100000,0.105000,0.777025,0.704264,0.912353,0.035058,0.018544,0.080629,-6.494218,-8.145619,-1.937149,up,5.0000,0_closest,0_atm,0_skew
BTC,1343219,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,20000.000000,80618.000000,233.29,below,0.065000,0.060000,0.922825,0.704264,0.997706,0.015761,0.000957,0.028226,-4.923873,-6.404281,-3.677423,down,-7.6923,1_closest,1_atm,1_skew
BTC,701487,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,190000.000000,80618.000000,233.29,above,0.043500,0.041500,0.476800,0.704264,0.523798,0.003602,0.079225,0.009347,-3.989784,3.572519,-3.415345,down,-4.5977,1_closest,0_atm,1_skew
BTC,701488,2026-05-12 22:00:00+00:00,2026-05-19 22:00:00+00:00,180000.000000,80618.000000,233.29,above,0.053500,0.051500,0.476800,0.704264,0.535179,0.006719,0.105362,0.018653,-4.678115,5.186214,-3.484729,down,-3.7383,1_closest,0_atm,1_skew
GOLD,2182293,2026-05-12 22:00:00+00:00,2026-05-19 23:00:00+00:00,4850.000000,4714.800000,19.25,above,0.540000,0.110000,0.238000,0.718432,0.712408,0.488387,0.899991,0.897595,-5.161281,35.999125,35.759513,down,-79.6296,1_closest,0_atm,0_skew
GOLD,1032286,2026-05-12 22:00:00+00:00,2026-05-19 23:00:00+00:00,5800.000000,4714.800000,48.81,above,0.077500,0.059500,0.238000,0.718432,0.674293,0.000952,0.352742,0.310731,-7.654809,27.524237,23.323110,down,-23.2258,1_closest,0_atm,0_skew
OIL,1032424,2026-05-12 22:00:00+00:00,2026-05-19 23:00:00+00:00,55.000000,98.912000,48.85,above,0.944000,0.954000,0.648000,0.718432,0.843488,1.000000,1.000000,1.000000,5.600000,5.600000,5.600000,up,1.0593,1_closest,1_atm,1_skew
GOLD,2001214,2026-05-12 22:00:00+00:00,2026-05-20 01:00:00+00:00,4900.000000,4714.800000,48.81,above,0.610000,0.275000,0.238000,0.706060,0.698003,0.572415,0.977303,0.973699,-3.758518,36.730293,36.369870,down,-54.9180,1_closest,0_atm,0_skew
GOLD,2001189,2026-05-12 22:00:00+00:00,2026-05-20 03:00:00+00:00,4500.000000,4714.800000,48.81,below,0.535000,0.973000,0.238000,0.701954,0.711772,0.412669,0.661094,0.661822,-12.233132,12.609399,12.682225,up,81.8692,0_closest,1_atm,1_skew
OIL,1032399,2026-05-12 22:00:00+00:00,2026-05-20 03:00:00+00:00,80.500000,98.912000,48.85,above,0.205000,0.140000,0.648000,0.701954,0.745320,1.000000,1.000000,1.000000,79.500000,79.500000,79.500000,down,-31.7073,0_closest,0_atm,0_skew
OIL,2235983,2026-05-12 22:00:00+00:00,2026-05-20 03:00:00+00:00,105.000000,98.912000,48.85,above,0.835000,0.895000,0.648000,0.701954,0.689379,0.850348,0.882872,0.875574,1.534841,4.787214,4.057382,up,7.1856,1_closest,1_atm,1_skew
GOLD,2001188,2026-05-12 22:00:00+00:00,2026-05-20 07:00:00+00:00,4300.000000,4714.800000,48.81,below,0.215000,0.505000,0.238000,0.700840,0.720539,0.119254,0.490583,0.496135,-9.574568,27.558262,28.113495,up,134.8837,0_closest,1_atm,1_skew
OIL,1032421,2026-05-12 22:00:00+00:00,2026-05-20 07:00:00+00:00,63.000000,98.912000,48.85,above,0.930000,0.951000,0.648000,0.700840,0.797333,1.000000,1.000000,1.000000,7.000000,7.000000,7.000000,up,2.2581,1_closest,1_atm,1_skew
OIL,1032426,2026-05-12 22:00:00+00:00,2026-05-20 10:00:00+00:00,50.000000,98.912000,48.85,above,0.986500,0.960000,0.648000,0.693571,0.838591,1.000000,1.000000,1.000000,1.350000,1.350000,1.350000,down,-2.6863,0_closest,0_atm,0_skew
OIL,1032415,2026-05-12 22:00:00+00:00,2026-05-20 11:00:00+00:00,90.000000,98.912000,48.85,above,0.585000,0.695000,0.648000,0.698421,0.718416,1.000000,1.000000,1.000000,41.500000,41.500000,41.500000,up,18.8034,1_closest,1_atm,1_skew
GOLD,1032287,2026-05-12 22:00:00+00:00,2026-05-20 20:00:00+00:00,5600.000000,4714.800000,48.81,above,0.105000,0.065000,0.238000,0.668505,0.650797,0.006253,0.410807,0.393029,-9.874691,30.580652,28.802940,down,-38.0952,1_closest,0_atm,0_skew
GOLD,1032288,2026-05-12 22:00:00+00:00,2026-05-20 21:00:00+00:00,5400.000000,4714.800000,48.81,above,0.140000,0.070000,0.238000,0.676753,0.660714,0.032090,0.548243,0.533045,-10.790984,40.824342,39.304528,down,-50.0000,1_closest,0_atm,0_skew
ETH,2132801,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,1600.000000,2256.600000,18.29,below,0.021500,0.022500,1.290225,0.676753,0.717396,0.069518,0.000959,0.001782,4.801807,-2.054110,-1.971815,up,4.6512,1_closest,0_atm,0_skew
ETH,2132804,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,1000.000000,2256.600000,18.29,below,0.003500,0.001500,2.796725,0.676753,0.772949,0.081407,0.000000,0.000000,7.790694,-0.350000,-0.350000,down,-57.1429,0_closest,1_atm,1_skew
ETH,2132800,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,1800.000000,2256.600000,18.29,below,0.056000,0.055500,0.873075,0.676753,0.703474,0.076062,0.026591,0.032231,2.006201,-2.940894,-2.376933,down,-0.8929,0_closest,1_atm,1_skew
ETH,2132802,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,1400.000000,2256.600000,18.29,below,0.009500,0.007500,1.635850,0.676753,0.733179,0.056525,0.000007,0.000032,4.702476,-0.949316,-0.946795,down,-21.0526,0_closest,1_atm,1_skew
ETH,2132803,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,1200.000000,2256.600000,18.29,below,0.007000,0.003500,2.013350,0.676753,0.751399,0.048167,0.000000,0.000000,4.116693,-0.700000,-0.699990,down,-50.0000,0_closest,1_atm,1_skew
ETH,2132805,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,800.000000,2256.600000,18.29,below,0.002500,0.000500,2.796725,0.676753,0.799324,0.028735,0.000000,0.000000,2.623517,-0.250000,-0.250000,down,-80.0000,0_closest,1_atm,1_skew
ETH,2132799,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,2000.000000,2256.600000,18.29,below,0.225000,0.365000,0.590775,0.676753,0.691021,0.166258,0.217222,0.225152,-5.874230,-0.777785,0.015249,up,62.2222,0_closest,0_atm,1_skew
ETH,2132795,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,2800.000000,2256.600000,18.29,above,0.045000,0.011000,0.621675,0.676753,0.651250,0.036250,0.056527,0.046606,-0.874975,1.152678,0.160649,down,-75.5556,1_closest,0_atm,0_skew
ETH,2132794,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,3000.000000,2256.600000,18.29,above,0.018500,0.004500,0.748200,0.676753,0.643095,0.022263,0.010742,0.007030,0.376318,-0.775807,-1.147010,down,-75.6757,0_closest,1_atm,1_skew
ETH,2132796,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,2600.000000,2256.600000,18.29,above,0.185000,0.029500,0.559725,0.676753,0.660010,0.131003,0.224302,0.210802,-5.399712,3.930204,2.580245,down,-84.0541,1_closest,0_atm,0_skew
ETH,2132793,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,3200.000000,2256.600000,18.29,above,0.014000,0.002500,0.858200,0.676753,0.635467,0.014878,0.001614,0.000747,0.087768,-1.238628,-1.325313,down,-82.1429,0_closest,1_atm,1_skew
ETH,2132791,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,3600.000000,2256.600000,18.29,above,0.005500,0.002000,1.043600,0.676753,0.621545,0.007763,0.000021,0.000003,0.226321,-0.547889,-0.549666,down,-63.6364,0_closest,1_atm,1_skew
ETH,2132806,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,600.000000,2256.600000,18.29,below,0.001500,0.000500,2.796725,0.676753,0.833328,0.005393,0.000000,0.000000,0.389324,-0.150000,-0.150000,down,-66.6667,0_closest,1_atm,1_skew
ETH,2132792,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,3400.000000,2256.600000,18.29,above,0.006000,0.002500,0.858200,0.676753,0.628301,0.003957,0.000200,0.000058,-0.204338,-0.580021,-0.594229,down,-58.3333,1_closest,1_atm,1_skew
ETH,2132790,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,3800.000000,2256.600000,18.29,above,0.003500,0.000500,1.043600,0.676753,0.615155,0.002795,0.000002,0.000000,-0.070546,-0.349804,-0.349985,down,-85.7143,1_closest,1_atm,1_skew
ETH,2132789,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,4000.000000,2256.600000,18.29,above,0.002500,0.000500,1.043600,0.676753,0.609092,0.000967,0.000000,0.000000,-0.153301,-0.249984,-0.249999,down,-80.0000,1_closest,1_atm,1_skew
SPY,2236208,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,7850.000000,7430.300000,47.96,above,0.310000,0.160000,0.129525,0.676753,0.670258,0.104826,0.886045,0.882307,-20.517375,57.604469,57.230730,down,-48.3871,1_closest,0_atm,0_skew
SPY,1125382,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,6300.000000,7430.300000,47.96,below,0.105000,0.140000,0.278825,0.676753,0.696257,0.017290,0.260682,0.269970,-8.770963,15.568174,16.497040,up,33.3333,0_closest,1_atm,1_skew
SPY,1125383,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,6000.000000,7430.300000,47.96,below,0.080000,0.065000,0.319450,0.676753,0.702024,0.007079,0.159707,0.171261,-7.292135,7.970734,9.126112,down,-18.7500,1_closest,0_atm,0_skew
SPY,1125387,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,8200.000000,7430.300000,232.00,above,0.220000,0.310000,0.148825,0.676753,0.665102,0.275301,0.990000,0.990000,5.530096,77.000000,77.000000,up,40.9091,1_closest,1_atm,1_skew
SPY,1125388,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,7800.000000,7430.300000,232.00,above,0.530000,0.570000,0.161025,0.676753,0.671013,0.656947,0.990000,0.990000,12.694674,46.000000,46.000000,up,7.5472,1_closest,1_atm,1_skew
SPY,1125386,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,8600.000000,7430.300000,232.00,above,0.100000,0.140000,0.151325,0.676753,0.659473,0.103436,0.990000,0.982875,0.343577,89.000000,88.287516,up,40.0000,1_closest,1_atm,1_skew
SPY,1125393,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,6200.000000,7430.300000,232.00,below,0.404000,0.396000,0.254600,0.676753,0.698148,0.160107,0.462971,0.473550,-24.389322,5.897078,6.954975,down,-1.9802,1_closest,0_atm,0_skew
SPY,1125394,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,5800.000000,7430.300000,232.00,below,0.315000,0.245000,0.278525,0.676753,0.706031,0.082811,0.394443,0.411251,-23.218945,7.944273,9.625119,down,-22.2222,1_closest,0_atm,0_skew
SPY,1125385,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,9300.000000,7430.300000,232.00,above,0.047000,0.069000,0.173975,0.676753,0.650223,0.028495,0.836173,0.805876,-1.850486,78.917345,75.887630,up,46.8085,0_closest,1_atm,1_skew
SPY,1125396,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,4500.000000,7430.300000,232.00,below,0.095000,0.095000,0.366200,0.676753,0.736028,0.013117,0.175423,0.213693,-8.188339,8.042327,11.869256,down,0.0000,1_closest,0_atm,0_skew
SPY,1125395,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,5200.000000,7430.300000,232.00,below,0.160000,0.175000,0.319225,0.676753,0.718938,0.035672,0.289795,0.317284,-12.432820,12.979515,15.728369,up,9.3750,0_closest,1_atm,1_skew
ETH,701549,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,3500.000000,2256.600000,232.33,above,0.355000,0.255000,0.617375,0.676753,0.624875,0.361838,0.442603,0.372118,0.683781,8.760258,1.711831,down,-28.1690,0_closest,0_atm,0_skew
ETH,701548,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,4000.000000,2256.600000,232.33,above,0.245000,0.155000,0.629525,0.676753,0.609092,0.208869,0.263756,0.186075,-3.613128,1.875648,-5.892543,down,-36.7347,1_closest,0_atm,1_skew
ETH,701547,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,4500.000000,2256.600000,232.33,above,0.165000,0.105000,0.642850,0.676753,0.595170,0.123432,0.153851,0.085452,-4.156813,-1.114860,-7.954813,down,-36.3636,1_closest,1_atm,1_skew
ETH,701552,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,1500.000000,2256.600000,232.33,below,0.425000,0.485000,0.696125,0.676753,0.725024,0.258752,0.245760,0.277782,-16.624770,-17.924018,-14.721795,up,14.1176,0_closest,0_atm,0_skew
ETH,701546,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,5000.000000,2256.600000,232.33,above,0.125000,0.075000,0.642850,0.676753,0.582717,0.067094,0.088751,0.036497,-5.790644,-3.624915,-8.850332,down,-40.0000,1_closest,1_atm,1_skew
ETH,701545,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,5500.000000,2256.600000,232.33,above,0.095000,0.075000,0.642850,0.676753,0.571451,0.036273,0.050978,0.014644,-5.872696,-4.402206,-8.035557,down,-21.0526,1_closest,1_atm,1_skew
ETH,701539,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,10000.000000,2256.600000,232.33,above,0.037500,0.012000,0.642850,0.676753,0.500788,0.000182,0.000436,0.000001,-3.731761,-3.706435,-3.749939,down,-68.0000,1_closest,1_atm,1_skew
ETH,701554,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,800.000000,2256.600000,232.33,below,0.115000,0.155000,0.773725,0.676753,0.799324,0.026236,0.009788,0.032249,-8.876423,-10.521190,-8.275066,up,34.7826,0_closest,0_atm,0_skew
ETH,701540,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,8000.000000,2256.600000,232.33,above,0.051000,0.030500,0.642850,0.676753,0.527163,0.001766,0.003356,0.000076,-4.923400,-4.764366,-5.092442,down,-40.1961,1_closest,1_atm,1_skew
ETH,701542,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,7000.000000,2256.600000,232.33,above,0.060000,0.045000,0.642850,0.676753,0.542947,0.005801,0.009785,0.000700,-5.419896,-5.021466,-5.929982,down,-25.0000,1_closest,1_atm,1_skew
ETH,701541,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,7500.000000,2256.600000,232.33,above,0.055500,0.042000,0.642850,0.676753,0.534792,0.003187,0.005709,0.000234,-5.231250,-4.979075,-5.526596,down,-24.3243,1_closest,1_atm,1_skew
ETH,701543,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,6500.000000,2256.600000,232.33,above,0.070000,0.055000,0.642850,0.676753,0.551706,0.010635,0.016884,0.002016,-5.936539,-5.311580,-6.798360,down,-21.4286,1_closest,1_atm,1_skew
ETH,701553,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,1000.000000,2256.600000,232.33,below,0.165000,0.185000,0.773725,0.676753,0.772949,0.076642,0.040067,0.076310,-8.835818,-12.493270,-8.868998,up,12.1212,0_closest,0_atm,0_skew
ETH,701544,2026-05-13 21:00:00+00:00,2026-05-20 21:00:00+00:00,6000.000000,2256.600000,232.33,above,0.090000,0.055000,0.642850,0.676753,0.561167,0.019607,0.029289,0.005565,-7.039254,-6.071062,-8.443455,down,-38.8889,1_closest,1_atm,1_skew
SPY,2236212,2026-05-13 21:00:00+00:00,2026-05-21 08:00:00+00:00,6500.000000,7430.300000,47.96,below,0.125000,0.325000,0.253275,0.667601,0.684530,0.033550,0.340673,0.348325,-9.144988,21.567326,22.332532,up,160.0000,0_closest,1_atm,1_skew
OIL,2233174,2026-05-13 21:00:00+00:00,2026-05-21 12:00:00+00:00,90.000000,96.906000,47.90,below,0.520000,0.625000,0.598000,0.673009,0.682275,0.524883,0.547670,0.549970,0.488285,2.766955,2.997017,up,20.1923,1_closest,1_atm,1_skew
SPY,1125373,2026-05-13 21:00:00+00:00,2026-05-23 09:00:00+00:00,8000.000000,7430.300000,47.96,above,0.161500,0.095500,0.129150,0.823299,0.785869,0.027907,0.889402,0.868686,-13.359296,72.790199,70.718557,down,-40.8669,1_closest,0_atm,0_skew
