asset,signal_type,filter_mode,threshold,target_pct,stop_pct,hold_hours,raw_hits,dedup_trades,win_rate,avg_market_pnl_pct,avg_funding_pnl_pct,avg_total_pnl_pct,median_total_pnl_pct,max_drawdown_pct,sharpe_like,hard_blocked
OIL,FUNDING_EXTREME_LONG,filter_default,20,5.0,2.5,24,14,14,0.7142857142857143,0.34265463717573774,0.13667343444227004,0.4793280716180078,0.36583561643835616,-0.5061667207292597,0.5795761764502187,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,20,5.0,2.5,24,1,1,1.0,-0.08139534883719879,0.27684474885844745,0.19544940002124866,0.19544940002124866,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,20,6.0,3.0,24,15,15,0.7333333333333333,0.31438463810820866,0.14601818873668188,0.4604028268448905,0.19544940002124866,-0.5061667207292597,0.5739820248229378,yes
OIL,FUNDING_EXTREME_LONG,filter_default,20,6.0,3.0,24,14,14,0.7142857142857143,0.34265463717573774,0.13667343444227004,0.4793280716180078,0.36583561643835616,-0.5061667207292597,0.5795761764502187,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,20,6.0,3.0,24,1,1,1.0,-0.08139534883719879,0.27684474885844745,0.19544940002124866,0.19544940002124866,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,20,3.0,2.0,48,15,15,0.6666666666666666,-0.8689342003112133,0.09482785388127853,-0.7741063464299347,0.09802511415525113,-18.656177213885915,-0.17785028823791424,yes
OIL,FUNDING_EXTREME_LONG,filter_default,20,3.0,2.0,48,14,14,0.6428571428571429,-0.9251869754165001,0.08979647749510761,-0.8353904979213924,0.17922069086354978,-18.65617721388592,-0.18568010902718585,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,20,3.0,2.0,48,1,1,1.0,-0.08139534883719879,0.16526712328767124,0.08387177445047245,0.08387177445047245,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,20,4.0,2.5,48,15,15,0.6666666666666666,-0.7863730689001052,0.10171476407914762,-0.6846583048209575,0.09802511415525113,-18.95498986180383,-0.15266008087293387,yes
OIL,FUNDING_EXTREME_LONG,filter_default,20,4.0,2.5,48,14,14,0.6428571428571429,-0.8367286203331699,0.09717530984996736,-0.7395533104832025,0.17922069086354978,-18.954989861803835,-0.15947603183532225,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,20,4.0,2.5,48,1,1,1.0,-0.08139534883719879,0.16526712328767124,0.08387177445047245,0.08387177445047245,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,20,5.0,2.5,48,15,15,0.6666666666666666,-0.8210595879715044,0.10755905631659055,-0.7135005316549138,0.09802511415525113,-18.95498986180383,-0.16014572035858987,yes
OIL,FUNDING_EXTREME_LONG,filter_default,20,5.0,2.5,48,14,14,0.6428571428571429,-0.8738927479096691,0.10343705153294193,-0.7704556963767272,0.17922069086354978,-18.95498986180383,-0.16725706616346508,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,20,5.0,2.5,48,1,1,1.0,-0.08139534883719879,0.16526712328767124,0.08387177445047245,0.08387177445047245,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,20,6.0,3.0,48,15,15,0.6666666666666666,-0.8612105663118113,0.11100258751902585,-0.7502079787927853,0.09802511415525113,-18.954989861803835,-0.1698576662925216,yes
OIL,FUNDING_EXTREME_LONG,filter_default,20,6.0,3.0,48,14,14,0.6428571428571429,-0.9169116532742835,0.1071265492498369,-0.8097851040244467,0.17922069086354978,-18.954989861803835,-0.17735584625678502,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,20,6.0,3.0,48,1,1,1.0,-0.08139534883719879,0.16526712328767124,0.08387177445047245,0.08387177445047245,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,20,3.0,2.0,72,15,15,0.4666666666666667,-1.2914193327076189,-0.03925449010654492,-1.3306738228141637,-0.04835542640679574,-24.57481822168962,-0.3058903085784169,yes
OIL,FUNDING_EXTREME_LONG,filter_default,20,3.0,2.0,72,14,14,0.42857142857142855,-1.4882466721531675,-0.09702951728636662,-1.5852761894395342,-0.6384745943159681,-24.57481822168962,-0.36081856311511884,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,20,3.0,2.0,72,1,1,1.0,1.4641634195300623,0.7695958904109589,2.2337593099410213,2.2337593099410213,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,20,4.0,2.5,72,15,15,0.4666666666666667,-1.2243214768738293,-0.036724961948249646,-1.261046438822079,-0.04835542640679574,-25.171543473586954,-0.28026597615916593,yes
OIL,FUNDING_EXTREME_LONG,filter_default,20,4.0,2.5,72,14,14,0.42857142857142855,-1.4163561123312502,-0.09431930854533598,-1.510675420876586,-0.6384745943159681,-25.17154347358695,-0.3315841455310243,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,20,4.0,2.5,72,1,1,1.0,1.4641634195300623,0.7695958904109589,2.2337593099410213,2.2337593099410213,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,20,5.0,2.5,72,15,15,0.4666666666666667,-1.121547569239274,-0.030129984779299873,-1.151677554018574,-0.04835542640679574,-25.17154347358695,-0.24789276962166454,yes
OIL,FUNDING_EXTREME_LONG,filter_default,20,5.0,2.5,72,14,14,0.42857142857142855,-1.3062412112942265,-0.08725326157860407,-1.3934944728728307,-0.6384745943159681,-25.17154347358695,-0.2954288838459487,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,20,5.0,2.5,72,1,1,1.0,1.4641634195300623,0.7695958904109589,2.2337593099410213,2.2337593099410213,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,20,6.0,3.0,72,15,15,0.4666666666666667,-1.2391454281925791,-0.017539193302891956,-1.2566846214954712,-0.04835542640679574,-25.74520448126454,-0.2755823616472654,yes
OIL,FUNDING_EXTREME_LONG,filter_default,20,6.0,3.0,72,14,14,0.42857142857142855,-1.4322389173156251,-0.0737631278538813,-1.5060020451695064,-0.6384745943159681,-25.745204481264537,-0.3259508024044769,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,20,6.0,3.0,72,1,1,1.0,1.4641634195300623,0.7695958904109589,2.2337593099410213,2.2337593099410213,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,30,3.0,2.0,24,14,14,0.7142857142857143,0.039512181692931615,0.15212369536855835,0.19163587706149,0.17931107305936073,-2.1975763059749602,0.23454939423499027,yes
OIL,FUNDING_EXTREME_LONG,filter_default,30,3.0,2.0,24,13,13,0.6923076923076923,0.042551580284695585,0.14774841938883032,0.19029999967352593,0.14961986301369862,-2.1975763059749602,0.22444580335143013,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,30,3.0,2.0,24,1,1,1.0,0.0,0.20900228310502283,0.20900228310502283,0.20900228310502283,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,30,4.0,2.5,24,14,14,0.7142857142857143,-0.03858556665770856,0.1518029191128506,0.11321735245514204,0.17931107305936073,-3.2954356504638316,0.10723783250656313,yes
OIL,FUNDING_EXTREME_LONG,filter_default,30,4.0,2.5,24,13,13,0.6923076923076923,-0.04155368716983999,0.14740296803652966,0.10584928086668967,0.14961986301369862,-3.2954356504638316,0.09664249590680227,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,30,4.0,2.5,24,1,1,1.0,0.0,0.20900228310502283,0.20900228310502283,0.20900228310502283,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,30,5.0,2.5,24,14,14,0.7142857142857143,-0.03858556665770856,0.1518029191128506,0.11321735245514204,0.17931107305936073,-3.2954356504638316,0.10723783250656313,yes
OIL,FUNDING_EXTREME_LONG,filter_default,30,5.0,2.5,24,13,13,0.6923076923076923,-0.04155368716983999,0.14740296803652966,0.10584928086668967,0.14961986301369862,-3.2954356504638316,0.09664249590680227,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,30,5.0,2.5,24,1,1,1.0,0.0,0.20900228310502283,0.20900228310502283,0.20900228310502283,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,30,6.0,3.0,24,14,14,0.7142857142857143,-0.03858556665770856,0.1518029191128506,0.11321735245514204,0.17931107305936073,-3.2954356504638316,0.10723783250656313,yes
OIL,FUNDING_EXTREME_LONG,filter_default,30,6.0,3.0,24,13,13,0.6923076923076923,-0.04155368716983999,0.14740296803652966,0.10584928086668967,0.14961986301369862,-3.2954356504638316,0.09664249590680227,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,30,6.0,3.0,24,1,1,1.0,0.0,0.20900228310502283,0.20900228310502283,0.20900228310502283,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,30,3.0,2.0,48,14,14,0.7142857142857143,-0.9126965251189065,0.1479720319634703,-0.7647244931554362,0.29202107029166857,-18.760933159332264,-0.18323235017203207,yes
OIL,FUNDING_EXTREME_LONG,filter_default,30,3.0,2.0,48,13,13,0.6923076923076923,-0.9829039501280532,0.10350184404636457,-0.8794021060816886,0.26041626757184844,-18.760933159332264,-0.20404885533474168,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,30,3.0,2.0,48,1,1,1.0,0.0,0.7260844748858447,0.7260844748858447,0.7260844748858447,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,30,4.0,2.5,48,14,14,0.7142857142857143,-1.01245081942324,0.1479640410958904,-0.8644867783273498,0.29202107029166857,-20.157605151739055,-0.20504000694416613,yes
OIL,FUNDING_EXTREME_LONG,filter_default,30,4.0,2.5,48,13,13,0.6923076923076923,-1.0903316516865662,0.10349323849666313,-0.9868384131899032,0.26041626757184844,-20.157605151739055,-0.22679022470276272,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,30,4.0,2.5,48,1,1,1.0,0.0,0.7260844748858447,0.7260844748858447,0.7260844748858447,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,30,5.0,2.5,48,14,14,0.7142857142857143,-1.0496149469997393,0.15435983365949116,-0.8952551133402481,0.29202107029166857,-20.157605151739055,-0.21408092959182268,yes
OIL,FUNDING_EXTREME_LONG,filter_default,30,5.0,2.5,48,13,13,0.6923076923076923,-1.1303545583074115,0.11038101510361782,-1.0199735432037937,0.26041626757184844,-20.157605151739055,-0.23640312823269238,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,30,5.0,2.5,48,1,1,1.0,0.0,0.7260844748858447,0.7260844748858447,0.7260844748858447,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,30,6.0,3.0,48,14,14,0.7142857142857143,-1.0496149469997393,0.15435983365949116,-0.8952551133402481,0.29202107029166857,-20.157605151739055,-0.21408092959182268,yes
OIL,FUNDING_EXTREME_LONG,filter_default,30,6.0,3.0,48,13,13,0.6923076923076923,-1.1303545583074115,0.11038101510361782,-1.0199735432037937,0.26041626757184844,-20.157605151739055,-0.23640312823269238,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,30,6.0,3.0,48,1,1,1.0,0.0,0.7260844748858447,0.7260844748858447,0.7260844748858447,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,30,3.0,2.0,72,14,14,0.42857142857142855,-1.1982289021533572,-0.0367698956294847,-1.234998797782842,-0.46218117812062387,-23.194592264771718,-0.28291309164938505,yes
OIL,FUNDING_EXTREME_LONG,filter_default,30,3.0,2.0,72,13,13,0.38461538461538464,-1.557886449664965,-0.09748928696873906,-1.655375736633704,-0.8760069298344519,-23.194592264771718,-0.3896610730953576,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,30,3.0,2.0,72,1,1,1.0,3.477319215497543,0.752582191780822,4.229901407278365,4.229901407278365,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,30,4.0,2.5,72,14,14,0.42857142857142855,-1.3145509917191038,-0.041446510110893696,-1.3559975018299975,-0.46218117812062387,-24.88917686115792,-0.3080837133276734,yes
OIL,FUNDING_EXTREME_LONG,filter_default,30,4.0,2.5,72,13,13,0.38461538461538464,-1.6831563922742305,-0.10252564102564106,-1.7856820332998715,-0.8760069298344519,-24.88917686115792,-0.4176804755584779,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,30,4.0,2.5,72,1,1,1.0,3.477319215497543,0.752582191780822,4.229901407278365,4.229901407278365,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,30,5.0,2.5,72,14,14,0.42857142857142855,-1.2416002182585795,-0.027984670580561016,-1.2695848888391403,-0.46218117812062387,-24.88917686115792,-0.28049547865301094,yes
OIL,FUNDING_EXTREME_LONG,filter_default,30,5.0,2.5,72,13,13,0.38461538461538464,-1.5645711142343588,-0.09491605198454517,-1.6594871662189041,-0.8760069298344519,-24.88917686115792,-0.3716840292531439,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,30,5.0,2.5,72,1,1,1.0,2.957021429426554,0.8421232876712329,3.799144717097787,3.799144717097787,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,30,6.0,3.0,72,14,14,0.42857142857142855,-1.3200471537377199,-0.02480919765166343,-1.3448563513893832,-0.46218117812062387,-25.462837868835507,-0.29948633656564305,yes
OIL,FUNDING_EXTREME_LONG,filter_default,30,6.0,3.0,72,13,13,0.38461538461538464,-1.649052429365741,-0.09149631190727084,-1.7405487412730118,-0.8760069298344519,-25.462837868835507,-0.39391316398854803,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,30,6.0,3.0,72,1,1,1.0,2.957021429426554,0.8421232876712329,3.799144717097787,3.799144717097787,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,50,3.0,2.0,24,11,11,0.7272727272727273,0.14085900757758327,0.1473590701535907,0.28821807773117397,0.3114099999055124,-2.1492208795681647,0.2820728539561222,yes
OIL,FUNDING_EXTREME_LONG,filter_default,50,3.0,2.0,24,10,10,0.7,0.15494490833534158,0.1411947488584475,0.2961396571937891,0.4142460958431671,-2.1492208795681647,0.27642088659119457,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,50,3.0,2.0,24,1,1,1.0,0.0,0.20900228310502283,0.20900228310502283,0.20900228310502283,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,50,4.0,2.5,24,11,11,0.7272727272727273,0.04146187331313212,0.1469508094645081,0.1884126827776402,0.3114099999055124,-3.247080224057036,0.1475672945033964,yes
OIL,FUNDING_EXTREME_LONG,filter_default,50,4.0,2.5,24,10,10,0.7,0.045608060644445336,0.1407456621004566,0.18635372274490195,0.4142460958431671,-3.247080224057036,0.13916414602394,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,50,4.0,2.5,24,1,1,1.0,0.0,0.20900228310502283,0.20900228310502283,0.20900228310502283,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,50,5.0,2.5,24,11,11,0.7272727272727273,0.04146187331313212,0.1469508094645081,0.1884126827776402,0.3114099999055124,-3.247080224057036,0.1475672945033964,yes
OIL,FUNDING_EXTREME_LONG,filter_default,50,5.0,2.5,24,10,10,0.7,0.045608060644445336,0.1407456621004566,0.18635372274490195,0.4142460958431671,-3.247080224057036,0.13916414602394,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,50,5.0,2.5,24,1,1,1.0,0.0,0.20900228310502283,0.20900228310502283,0.20900228310502283,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,50,6.0,3.0,24,11,11,0.7272727272727273,0.04146187331313212,0.1469508094645081,0.1884126827776402,0.3114099999055124,-3.247080224057036,0.1475672945033964,yes
OIL,FUNDING_EXTREME_LONG,filter_default,50,6.0,3.0,24,10,10,0.7,0.045608060644445336,0.1407456621004566,0.18635372274490195,0.4142460958431671,-3.247080224057036,0.13916414602394,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,50,6.0,3.0,24,1,1,1.0,0.0,0.20900228310502283,0.20900228310502283,0.20900228310502283,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,50,3.0,2.0,48,11,11,0.6363636363636364,-1.486218566230421,0.1189747820672478,-1.3672437841631733,0.1906646857968769,-19.127304280184674,-0.29373883943673573,yes
OIL,FUNDING_EXTREME_LONG,filter_default,50,3.0,2.0,48,10,10,0.6,-1.634840422853463,0.05826381278538812,-1.576576610068075,0.144344899976064,-19.127304280184674,-0.32626549915470826,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,50,3.0,2.0,48,1,1,1.0,0.0,0.7260844748858447,0.7260844748858447,0.7260844748858447,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,50,4.0,2.5,48,11,11,0.6363636363636364,-1.6131785771632092,0.1189646118721461,-1.494213965291063,0.1906646857968769,-20.523976272591465,-0.31882405545321696,yes
OIL,FUNDING_EXTREME_LONG,filter_default,50,4.0,2.5,48,10,10,0.6,-1.77449643487953,0.05825262557077625,-1.716243809308754,0.144344899976064,-20.523976272591465,-0.3531425899013953,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,50,4.0,2.5,48,1,1,1.0,0.0,0.7260844748858447,0.7260844748858447,0.7260844748858447,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,50,5.0,2.5,48,11,11,0.6363636363636364,-1.6604783758969355,0.1271047114985471,-1.5333736643983884,0.1906646857968769,-20.523976272591465,-0.33032733299890676,yes
OIL,FUNDING_EXTREME_LONG,filter_default,50,5.0,2.5,48,10,10,0.6,-1.826526213486629,0.06720673515981734,-1.7593194783268116,0.144344899976064,-20.523976272591465,-0.36572230993860183,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,50,5.0,2.5,48,1,1,1.0,0.0,0.7260844748858447,0.7260844748858447,0.7260844748858447,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,50,6.0,3.0,48,11,11,0.6363636363636364,-1.6676678405504242,0.12800342465753423,-1.53966441589289,0.1906646857968769,-20.523976272591465,-0.33155427406843685,yes
OIL,FUNDING_EXTREME_LONG,filter_default,50,6.0,3.0,48,10,10,0.6,-1.8344346246054666,0.06819531963470318,-1.7662393049707634,0.144344899976064,-20.523976272591465,-0.36704019199599297,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,50,6.0,3.0,48,1,1,1.0,0.0,0.7260844748858447,0.7260844748858447,0.7260844748858447,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,50,3.0,2.0,72,11,11,0.45454545454545453,-1.238358693822773,-0.012960875882108749,-1.2513195697048818,-0.3647614806326721,-19.390537700871256,-0.2579051152205971,yes
OIL,FUNDING_EXTREME_LONG,filter_default,50,3.0,2.0,72,10,10,0.4,-1.7099264847548046,-0.08951518264840182,-1.7994416674032065,-0.620384205233562,-19.390537700871256,-0.3786009612833673,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,50,3.0,2.0,72,1,1,1.0,3.477319215497543,0.752582191780822,4.229901407278365,4.229901407278365,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,50,4.0,2.5,72,11,11,0.45454545454545453,-1.3864049896337232,-0.018967725197177245,-1.4053727148309005,-0.3647614806326721,-21.085122297257463,-0.28727002226215237,yes
OIL,FUNDING_EXTREME_LONG,filter_default,50,4.0,2.5,72,10,10,0.4,-1.8727774101468497,-0.09612271689497716,-1.968900127041827,-0.620384205233562,-21.085122297257463,-0.4120388376666022,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,50,4.0,2.5,72,1,1,1.0,3.477319215497543,0.752582191780822,4.229901407278365,4.229901407278365,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,50,5.0,2.5,72,11,11,0.45454545454545453,-1.2935585506839649,-0.0018344748858447396,-1.2953930255698096,-0.3647614806326721,-21.085122297257463,-0.2572335408721217,yes
OIL,FUNDING_EXTREME_LONG,filter_default,50,5.0,2.5,72,10,10,0.4,-1.7186165486950167,-0.0862302511415525,-1.8048467998365694,-0.620384205233562,-21.08512229725746,-0.3606741621721828,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,50,5.0,2.5,72,1,1,1.0,2.957021429426554,0.8421232876712329,3.799144717097787,3.799144717097787,0.0,,yes
OIL,FUNDING_EXTREME_LONG,filter_off,50,6.0,3.0,72,11,11,0.45454545454545453,-1.4005895695836323,0.02576162308011624,-1.3748279465035163,-0.3647614806326721,-21.658783304935046,-0.275521364625321,yes
OIL,FUNDING_EXTREME_LONG,filter_default,50,6.0,3.0,72,10,10,0.4,-1.836350669484651,-0.055874543378995424,-1.8922252128636465,-0.620384205233562,-21.658783304935046,-0.38272120965616563,yes
OIL,FUNDING_EXTREME_LONG,filter_blocked,50,6.0,3.0,72,1,1,1.0,2.957021429426554,0.8421232876712329,3.799144717097787,3.799144717097787,0.0,,yes
OIL,FUNDING_EXTREME_SHORT,filter_off,10,3.0,2.0,24,28,28,0.5714285714285714,0.7133708705400341,0.2568730430528376,0.9702439135928718,0.08158618721461187,-8.807593959364858,0.25125902873980666,no
OIL,FUNDING_EXTREME_SHORT,filter_default,10,3.0,2.0,24,28,28,0.5714285714285714,0.7133708705400341,0.2568730430528376,0.9702439135928718,0.08158618721461187,-8.807593959364858,0.25125902873980666,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,10,3.0,2.0,24,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,10,4.0,2.5,24,28,28,0.5714285714285714,0.8445245702932345,0.2647608039791259,1.1092853742723605,0.08158618721461187,-8.03709257101147,0.2747591128329394,no
OIL,FUNDING_EXTREME_SHORT,filter_default,10,4.0,2.5,24,28,28,0.5714285714285714,0.8445245702932345,0.2647608039791259,1.1092853742723605,0.08158618721461187,-8.03709257101147,0.2747591128329394,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,10,4.0,2.5,24,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,10,5.0,2.5,24,28,28,0.5714285714285714,0.8772134004504193,0.2650324119373777,1.142245812387797,0.08158618721461187,-8.03709257101147,0.280864137517554,no
OIL,FUNDING_EXTREME_SHORT,filter_default,10,5.0,2.5,24,28,28,0.5714285714285714,0.8772134004504193,0.2650324119373777,1.142245812387797,0.08158618721461187,-8.03709257101147,0.280864137517554,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,10,5.0,2.5,24,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,10,6.0,3.0,24,28,28,0.5714285714285714,0.8435195027192156,0.2661255707762557,1.1096450734954713,0.08158618721461187,-10.126055248232042,0.2641739706302402,no
OIL,FUNDING_EXTREME_SHORT,filter_default,10,6.0,3.0,24,28,28,0.5714285714285714,0.8435195027192156,0.2661255707762557,1.1096450734954713,0.08158618721461187,-10.126055248232042,0.2641739706302402,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,10,6.0,3.0,24,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,10,3.0,2.0,48,28,28,0.5357142857142857,0.5713944284731757,0.3442585616438356,0.9156529901170113,0.10956752531859196,-9.438641468485386,0.23095562388289284,no
OIL,FUNDING_EXTREME_SHORT,filter_default,10,3.0,2.0,48,28,28,0.5357142857142857,0.5713944284731757,0.3442585616438356,0.9156529901170113,0.10956752531859196,-9.438641468485386,0.23095562388289284,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,10,3.0,2.0,48,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,10,4.0,2.5,48,28,28,0.5357142857142857,0.7398159915478287,0.36943370841487283,1.1092496999627015,0.10956752531859196,-8.590730782393585,0.26573809414202515,no
OIL,FUNDING_EXTREME_SHORT,filter_default,10,4.0,2.5,48,28,28,0.5357142857142857,0.7398159915478287,0.36943370841487283,1.1092496999627015,0.10956752531859196,-8.590730782393585,0.26573809414202515,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,10,4.0,2.5,48,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,10,5.0,2.5,48,28,28,0.5357142857142857,0.795854924951393,0.3817658594259622,1.1776207843773552,0.10956752531859196,-8.590730782393585,0.2779887502102662,no
OIL,FUNDING_EXTREME_SHORT,filter_default,10,5.0,2.5,48,28,28,0.5357142857142857,0.795854924951393,0.3817658594259622,1.1776207843773552,0.10956752531859196,-8.590730782393585,0.2779887502102662,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,10,5.0,2.5,48,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,10,6.0,3.0,48,28,28,0.5714285714285714,0.9596494215588506,0.39294169928245276,1.3525911208413033,0.25592209154303713,-8.172186136972435,0.31183342963933347,no
OIL,FUNDING_EXTREME_SHORT,filter_default,10,6.0,3.0,48,28,28,0.5714285714285714,0.9596494215588506,0.39294169928245276,1.3525911208413033,0.25592209154303713,-8.172186136972435,0.31183342963933347,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,10,6.0,3.0,48,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,10,3.0,2.0,72,28,28,0.5714285714285714,1.3485280675829714,0.3995199771689498,1.748048044751921,0.6171166290905543,-9.438641468485386,0.3507315821141097,no
OIL,FUNDING_EXTREME_SHORT,filter_default,10,3.0,2.0,72,28,28,0.5714285714285714,1.3485280675829714,0.3995199771689498,1.748048044751921,0.6171166290905543,-9.438641468485386,0.3507315821141097,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,10,3.0,2.0,72,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,10,4.0,2.5,72,28,28,0.6071428571428571,1.647039827922307,0.43635620515329426,2.0833960330756014,0.763044386280378,-8.590730782393585,0.40381935101163924,no
OIL,FUNDING_EXTREME_SHORT,filter_default,10,4.0,2.5,72,28,28,0.6071428571428571,1.647039827922307,0.43635620515329426,2.0833960330756014,0.763044386280378,-8.590730782393585,0.40381935101163924,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,10,4.0,2.5,72,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,10,5.0,2.5,72,28,28,0.6071428571428571,1.7094302746303722,0.45567645140247887,2.165106726032851,0.763044386280378,-8.590730782393585,0.4161262980783018,no
OIL,FUNDING_EXTREME_SHORT,filter_default,10,5.0,2.5,72,28,28,0.6071428571428571,1.7094302746303722,0.45567645140247887,2.165106726032851,0.763044386280378,-8.590730782393585,0.4161262980783018,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,10,5.0,2.5,72,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,10,6.0,3.0,72,28,28,0.6071428571428571,1.7544094402273767,0.46672133887801703,2.2211307791053936,0.763044386280378,-8.759117114809612,0.42065324433129453,no
OIL,FUNDING_EXTREME_SHORT,filter_default,10,6.0,3.0,72,28,28,0.6071428571428571,1.7544094402273767,0.46672133887801703,2.2211307791053936,0.763044386280378,-8.759117114809612,0.42065324433129453,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,10,6.0,3.0,72,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,15,3.0,2.0,24,28,27,0.5925925925925926,0.6501476414422558,0.2648529934043633,0.9150006348466191,0.11157762557077625,-11.269406399106554,0.22639478769507645,no
OIL,FUNDING_EXTREME_SHORT,filter_default,15,3.0,2.0,24,28,27,0.5925925925925926,0.6501476414422558,0.2648529934043633,0.9150006348466191,0.11157762557077625,-11.269406399106554,0.22639478769507645,no
OIL,FUNDING_EXTREME_SHORT,filter_blocked,15,3.0,2.0,24,0,0,,,,,,,,no
OIL,FUNDING_EXTREME_SHORT,filter_off,15,4.0,2.5,24,28,27,0.5925925925925926,0.8248143963892746,0.2722262387958735,1.097040635185148,0.11157762557077625,-8.03709257101147,0.26237292167308224,no
