asset,signal_type,threshold,target_pct,stop_pct,hold_hours,raw_hits,dedup_trades,win_rate,avg_market_pnl_pct,avg_funding_pnl_pct,avg_total_pnl_pct,median_total_pnl_pct,max_drawdown_pct,longest_losing_streak,sharpe_like,first_entry,last_entry
BTC,FUNDING_EXTREME_LONG,40,5,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,6,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,6,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,6,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,8,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,8,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,8,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,10,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,10,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,10,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,3,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,3,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,3,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,4,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,4,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,4,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,5,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,5,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,5,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,6,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,6,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,6,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,8,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,8,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,8,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,10,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,10,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,10,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,3,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,3,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,3,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,4,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,4,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,4,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,5,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,5,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,5,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,6,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,6,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,6,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,8,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,8,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,8,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,10,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,10,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,10,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,3,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,3,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,3,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,4,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,4,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,4,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,5,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,5,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,5,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,6,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,6,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,6,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,8,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,8,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,8,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,10,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,10,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,40,10,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,3,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,4,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,5,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,6,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,8,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_LONG,50,10,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,3,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,4,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,5,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,6,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,8,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,1.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,2.5,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,5,10,4,168,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,3,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,3,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,3,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,4,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,4,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,4,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,5,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,5,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,5,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,6,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,6,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,6,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,8,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,8,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,8,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,10,1.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,10,2.5,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,10,4,12,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,3,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,3,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,3,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,4,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,4,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,4,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,5,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,5,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,5,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,6,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,6,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,6,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,8,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,8,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,8,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,10,1.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,10,2.5,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,10,4,24,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,3,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,3,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,3,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,4,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,4,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,4,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,5,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,5,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,5,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,6,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,6,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,6,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,8,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,8,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,8,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,10,1.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,10,2.5,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,10,4,48,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,3,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,3,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,3,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,4,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,4,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,4,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,5,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,5,2.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,5,4,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,6,1.5,72,0,0,,,,,,,0,,,
BTC,FUNDING_EXTREME_SHORT,8,6,2.5,72,0,0,,,,,,,0,,,
