asset,signal_type,threshold,target_pct,stop_pct,hold_hours,raw_hits,dedup_trades,win_rate,avg_market_pnl_pct,avg_funding_pnl_pct,avg_total_pnl_pct,median_total_pnl_pct,max_drawdown_pct,longest_losing_streak,sharpe_like,first_entry,last_entry
BTC,FUNDING_EXTREME_LONG,5,3,1.5,12,115,22,0.3181818181818182,-0.6728776856492737,0.005971247405562474,-0.6669064382437113,-0.8026438570989354,-15.222093162899874,7,-0.7438778431055603,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,2.5,12,115,22,0.3181818181818182,-0.672330672804587,0.005985620589456206,-0.6663450522151309,-0.8026438570989354,-15.209742670271105,7,-0.7136681173230245,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,4,12,115,22,0.3181818181818182,-0.6663625397736865,0.006156075134910751,-0.6602064646387757,-0.8026438570989354,-15.074693743591293,7,-0.7185681553098121,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,1.5,12,115,22,0.3181818181818182,-0.6728776856492737,0.005971247405562474,-0.6669064382437113,-0.8026438570989354,-15.222093162899874,7,-0.7438778431055603,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,2.5,12,115,22,0.3181818181818182,-0.672330672804587,0.005985620589456206,-0.6663450522151309,-0.8026438570989354,-15.209742670271105,7,-0.7136681173230245,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,4,12,115,22,0.3181818181818182,-0.6663625397736865,0.006156075134910751,-0.6602064646387757,-0.8026438570989354,-15.074693743591293,7,-0.7185681553098121,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,1.5,12,115,22,0.3181818181818182,-0.6728776856492737,0.005971247405562474,-0.6669064382437113,-0.8026438570989354,-15.222093162899874,7,-0.7438778431055603,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,2.5,12,115,22,0.3181818181818182,-0.672330672804587,0.005985620589456206,-0.6663450522151309,-0.8026438570989354,-15.209742670271105,7,-0.7136681173230245,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,4,12,115,22,0.3181818181818182,-0.6663625397736865,0.006156075134910751,-0.6602064646387757,-0.8026438570989354,-15.074693743591293,7,-0.7185681553098121,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,1.5,12,115,22,0.3181818181818182,-0.6728776856492737,0.005971247405562474,-0.6669064382437113,-0.8026438570989354,-15.222093162899874,7,-0.7438778431055603,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,2.5,12,115,22,0.3181818181818182,-0.672330672804587,0.005985620589456206,-0.6663450522151309,-0.8026438570989354,-15.209742670271105,7,-0.7136681173230245,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,4,12,115,22,0.3181818181818182,-0.6663625397736865,0.006156075134910751,-0.6602064646387757,-0.8026438570989354,-15.074693743591293,7,-0.7185681553098121,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,1.5,12,115,22,0.3181818181818182,-0.6728776856492737,0.005971247405562474,-0.6669064382437113,-0.8026438570989354,-15.222093162899874,7,-0.7438778431055603,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,2.5,12,115,22,0.3181818181818182,-0.672330672804587,0.005985620589456206,-0.6663450522151309,-0.8026438570989354,-15.209742670271105,7,-0.7136681173230245,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,4,12,115,22,0.3181818181818182,-0.6663625397736865,0.006156075134910751,-0.6602064646387757,-0.8026438570989354,-15.074693743591293,7,-0.7185681553098121,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,1.5,12,115,22,0.3181818181818182,-0.6728776856492737,0.005971247405562474,-0.6669064382437113,-0.8026438570989354,-15.222093162899874,7,-0.7438778431055603,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,2.5,12,115,22,0.3181818181818182,-0.672330672804587,0.005985620589456206,-0.6663450522151309,-0.8026438570989354,-15.209742670271105,7,-0.7136681173230245,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,4,12,115,22,0.3181818181818182,-0.6663625397736865,0.006156075134910751,-0.6602064646387757,-0.8026438570989354,-15.074693743591293,7,-0.7185681553098121,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,1.5,24,115,22,0.36363636363636365,-0.6197705599589124,0.008089224263179743,-0.6116813356957327,-0.5803844454598113,-16.905206957664728,6,-0.5207408102740035,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,2.5,24,115,22,0.4090909090909091,-0.6397600645151148,0.007804147467828974,-0.6319559170472858,-0.31438264337023614,-17.351247747398897,5,-0.45448898032972057,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,4,24,115,22,0.4090909090909091,-0.7084723775909726,0.008105517330842674,-0.7003668602601298,-0.31438264337023614,-18.856288498081465,5,-0.45164588637438724,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,1.5,24,115,22,0.36363636363636365,-0.6197705599589124,0.008089224263179743,-0.6116813356957327,-0.5803844454598113,-16.905206957664728,6,-0.5207408102740035,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,2.5,24,115,22,0.4090909090909091,-0.6397600645151148,0.007804147467828974,-0.6319559170472858,-0.31438264337023614,-17.351247747398897,5,-0.45448898032972057,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,4,24,115,22,0.4090909090909091,-0.7084723775909726,0.008105517330842674,-0.7003668602601298,-0.31438264337023614,-18.856288498081465,5,-0.45164588637438724,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,1.5,24,115,22,0.36363636363636365,-0.6197705599589124,0.008089224263179743,-0.6116813356957327,-0.5803844454598113,-16.905206957664728,6,-0.5207408102740035,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,2.5,24,115,22,0.4090909090909091,-0.6397600645151148,0.007804147467828974,-0.6319559170472858,-0.31438264337023614,-17.351247747398897,5,-0.45448898032972057,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,4,24,115,22,0.4090909090909091,-0.7084723775909726,0.008105517330842674,-0.7003668602601298,-0.31438264337023614,-18.856288498081465,5,-0.45164588637438724,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,1.5,24,115,22,0.36363636363636365,-0.6197705599589124,0.008089224263179743,-0.6116813356957327,-0.5803844454598113,-16.905206957664728,6,-0.5207408102740035,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,2.5,24,115,22,0.4090909090909091,-0.6397600645151148,0.007804147467828974,-0.6319559170472858,-0.31438264337023614,-17.351247747398897,5,-0.45448898032972057,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,4,24,115,22,0.4090909090909091,-0.7084723775909726,0.008105517330842674,-0.7003668602601298,-0.31438264337023614,-18.856288498081465,5,-0.45164588637438724,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,1.5,24,115,22,0.36363636363636365,-0.6197705599589124,0.008089224263179743,-0.6116813356957327,-0.5803844454598113,-16.905206957664728,6,-0.5207408102740035,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,2.5,24,115,22,0.4090909090909091,-0.6397600645151148,0.007804147467828974,-0.6319559170472858,-0.31438264337023614,-17.351247747398897,5,-0.45448898032972057,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,4,24,115,22,0.4090909090909091,-0.7084723775909726,0.008105517330842674,-0.7003668602601298,-0.31438264337023614,-18.856288498081465,5,-0.45164588637438724,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,1.5,24,115,22,0.36363636363636365,-0.6197705599589124,0.008089224263179743,-0.6116813356957327,-0.5803844454598113,-16.905206957664728,6,-0.5207408102740035,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,2.5,24,115,22,0.4090909090909091,-0.6397600645151148,0.007804147467828974,-0.6319559170472858,-0.31438264337023614,-17.351247747398897,5,-0.45448898032972057,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,4,24,115,22,0.4090909090909091,-0.7084723775909726,0.008105517330842674,-0.7003668602601298,-0.31438264337023614,-18.856288498081465,5,-0.45164588637438724,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,1.5,48,115,22,0.3181818181818182,-0.8646913921395811,0.009545116749688668,-0.8551462753898925,-1.629387697586003,-21.781921864443294,6,-0.5558781647360908,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,2.5,48,115,22,0.5,-1.0098098173456784,0.011253477065172272,-0.9985563402805061,-0.6180270246296169,-24.9446835580805,4,-0.49987381236381206,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,4,48,115,22,0.5,-0.9500699896052208,0.010565951120797012,-0.9395040384844239,-0.5189545372464383,-23.645532918566687,4,-0.4610012426097998,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,1.5,48,115,22,0.3181818181818182,-0.8646913921395811,0.009545116749688668,-0.8551462753898925,-1.629387697586003,-21.781921864443294,6,-0.5558781647360908,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,2.5,48,115,22,0.5,-1.0098098173456784,0.011253477065172272,-0.9985563402805061,-0.6180270246296169,-24.9446835580805,4,-0.49987381236381206,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,4,48,115,22,0.5,-0.9500699896052208,0.010565951120797012,-0.9395040384844239,-0.5189545372464383,-23.645532918566687,4,-0.4610012426097998,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,1.5,48,115,22,0.3181818181818182,-0.8646913921395811,0.009545116749688668,-0.8551462753898925,-1.629387697586003,-21.781921864443294,6,-0.5558781647360908,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,2.5,48,115,22,0.5,-1.0098098173456784,0.011253477065172272,-0.9985563402805061,-0.6180270246296169,-24.9446835580805,4,-0.49987381236381206,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,4,48,115,22,0.5,-0.9500699896052208,0.010565951120797012,-0.9395040384844239,-0.5189545372464383,-23.645532918566687,4,-0.4610012426097998,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,1.5,48,115,22,0.3181818181818182,-0.8646913921395811,0.009545116749688668,-0.8551462753898925,-1.629387697586003,-21.781921864443294,6,-0.5558781647360908,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,2.5,48,115,22,0.5,-1.0098098173456784,0.011253477065172272,-0.9985563402805061,-0.6180270246296169,-24.9446835580805,4,-0.49987381236381206,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,4,48,115,22,0.5,-0.9500699896052208,0.010565951120797012,-0.9395040384844239,-0.5189545372464383,-23.645532918566687,4,-0.4610012426097998,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,1.5,48,115,22,0.3181818181818182,-0.8646913921395811,0.009545116749688668,-0.8551462753898925,-1.629387697586003,-21.781921864443294,6,-0.5558781647360908,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,2.5,48,115,22,0.5,-1.0098098173456784,0.011253477065172272,-0.9985563402805061,-0.6180270246296169,-24.9446835580805,4,-0.49987381236381206,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,4,48,115,22,0.5,-0.9500699896052208,0.010565951120797012,-0.9395040384844239,-0.5189545372464383,-23.645532918566687,4,-0.4610012426097998,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,1.5,48,115,22,0.3181818181818182,-0.8646913921395811,0.009545116749688668,-0.8551462753898925,-1.629387697586003,-21.781921864443294,6,-0.5558781647360908,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,2.5,48,115,22,0.5,-1.0098098173456784,0.011253477065172272,-0.9985563402805061,-0.6180270246296169,-24.9446835580805,4,-0.49987381236381206,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,4,48,115,22,0.5,-0.9500699896052208,0.010565951120797012,-0.9395040384844239,-0.5189545372464383,-23.645532918566687,4,-0.4610012426097998,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,1.5,72,115,22,0.22727272727272727,-1.1436218487038154,0.009863869344126194,-1.1337579793596892,-1.6452982452552933,-27.911379351778823,9,-0.8261693053512653,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,2.5,72,115,22,0.36363636363636365,-1.414972764415046,0.0113444899335824,-1.4036282744814637,-2.627921843424965,-33.856266110501565,5,-0.6943409392309721,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,4,72,115,22,0.36363636363636365,-1.37945147309176,0.013565807388958073,-1.3658856657028018,-1.5137738436283859,-33.025928717371,5,-0.6260451618084609,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,1.5,72,115,22,0.22727272727272727,-1.1436218487038154,0.009863869344126194,-1.1337579793596892,-1.6452982452552933,-27.911379351778823,9,-0.8261693053512653,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,2.5,72,115,22,0.36363636363636365,-1.414972764415046,0.0113444899335824,-1.4036282744814637,-2.627921843424965,-33.856266110501565,5,-0.6943409392309721,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,4,72,115,22,0.36363636363636365,-1.37945147309176,0.013565807388958073,-1.3658856657028018,-1.5137738436283859,-33.025928717371,5,-0.6260451618084609,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,1.5,72,115,22,0.22727272727272727,-1.1436218487038154,0.009863869344126194,-1.1337579793596892,-1.6452982452552933,-27.911379351778823,9,-0.8261693053512653,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,2.5,72,115,22,0.36363636363636365,-1.414972764415046,0.0113444899335824,-1.4036282744814637,-2.627921843424965,-33.856266110501565,5,-0.6943409392309721,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,4,72,115,22,0.36363636363636365,-1.37945147309176,0.013565807388958073,-1.3658856657028018,-1.5137738436283859,-33.025928717371,5,-0.6260451618084609,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,1.5,72,115,22,0.22727272727272727,-1.1436218487038154,0.009863869344126194,-1.1337579793596892,-1.6452982452552933,-27.911379351778823,9,-0.8261693053512653,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,2.5,72,115,22,0.36363636363636365,-1.414972764415046,0.0113444899335824,-1.4036282744814637,-2.627921843424965,-33.856266110501565,5,-0.6943409392309721,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,4,72,115,22,0.36363636363636365,-1.37945147309176,0.013565807388958073,-1.3658856657028018,-1.5137738436283859,-33.025928717371,5,-0.6260451618084609,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,1.5,72,115,22,0.22727272727272727,-1.1436218487038154,0.009863869344126194,-1.1337579793596892,-1.6452982452552933,-27.911379351778823,9,-0.8261693053512653,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,2.5,72,115,22,0.36363636363636365,-1.414972764415046,0.0113444899335824,-1.4036282744814637,-2.627921843424965,-33.856266110501565,5,-0.6943409392309721,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,4,72,115,22,0.36363636363636365,-1.37945147309176,0.013565807388958073,-1.3658856657028018,-1.5137738436283859,-33.025928717371,5,-0.6260451618084609,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,1.5,72,115,22,0.22727272727272727,-1.1436218487038154,0.009863869344126194,-1.1337579793596892,-1.6452982452552933,-27.911379351778823,9,-0.8261693053512653,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,2.5,72,115,22,0.36363636363636365,-1.414972764415046,0.0113444899335824,-1.4036282744814637,-2.627921843424965,-33.856266110501565,5,-0.6943409392309721,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,4,72,115,22,0.36363636363636365,-1.37945147309176,0.013565807388958073,-1.3658856657028018,-1.5137738436283859,-33.025928717371,5,-0.6260451618084609,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,1.5,168,115,22,0.18181818181818182,-1.2079309739190822,0.010240653279369032,-1.1976903206397131,-1.6452982452552933,-29.104684526619156,12,-0.8380411284210993,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,2.5,168,115,22,0.36363636363636365,-1.2175661074956312,0.008552220319634703,-1.2090138871759966,-2.7847352995291397,-29.361543256461097,9,-0.4669601406257663,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,3,4,168,115,22,0.36363636363636365,-1.8855369240100177,0.010574712017434618,-1.8749622119925833,-4.042169878696419,-44.012406402425995,9,-0.5868616700461717,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,1.5,168,115,22,0.13636363636363635,-1.4141171025833554,0.009538235263594853,-1.4045788673197608,-1.6452982452552933,-33.656232553580196,19,-1.4174198462728915,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,2.5,168,115,22,0.2727272727272727,-1.7407397544701164,0.006147643731838938,-1.7345921107382776,-2.7847352995291397,-40.924264174831286,9,-0.9156494515402103,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,4,4,168,115,22,0.2727272727272727,-2.408710570984503,0.008170135429638854,-2.400540435554864,-4.042169878696419,-55.57512732079618,9,-0.9494520191313223,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,1.5,168,115,22,0.13636363636363635,-1.4141171025833554,0.009538235263594853,-1.4045788673197608,-1.6452982452552933,-33.656232553580196,19,-1.4174198462728915,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,2.5,168,115,22,0.2727272727272727,-1.7407397544701164,0.006147643731838938,-1.7345921107382776,-2.7847352995291397,-40.924264174831286,9,-0.9156494515402103,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,5,4,168,115,22,0.2727272727272727,-2.408710570984503,0.008170135429638854,-2.400540435554864,-4.042169878696419,-55.57512732079618,9,-0.9494520191313223,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,1.5,168,115,22,0.13636363636363635,-1.4141171025833554,0.009538235263594853,-1.4045788673197608,-1.6452982452552933,-33.656232553580196,19,-1.4174198462728915,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,2.5,168,115,22,0.2727272727272727,-1.7407397544701164,0.006147643731838938,-1.7345921107382776,-2.7847352995291397,-40.924264174831286,9,-0.9156494515402103,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,6,4,168,115,22,0.2727272727272727,-2.408710570984503,0.008170135429638854,-2.400540435554864,-4.042169878696419,-55.57512732079618,9,-0.9494520191313223,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,1.5,168,115,22,0.13636363636363635,-1.4141171025833554,0.009538235263594853,-1.4045788673197608,-1.6452982452552933,-33.656232553580196,19,-1.4174198462728915,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,2.5,168,115,22,0.2727272727272727,-1.7407397544701164,0.006147643731838938,-1.7345921107382776,-2.7847352995291397,-40.924264174831286,9,-0.9156494515402103,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,8,4,168,115,22,0.2727272727272727,-2.408710570984503,0.008170135429638854,-2.400540435554864,-4.042169878696419,-55.57512732079618,9,-0.9494520191313223,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,1.5,168,115,22,0.13636363636363635,-1.4141171025833554,0.009538235263594853,-1.4045788673197608,-1.6452982452552933,-33.656232553580196,19,-1.4174198462728915,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,2.5,168,115,22,0.2727272727272727,-1.7407397544701164,0.006147643731838938,-1.7345921107382776,-2.7847352995291397,-40.924264174831286,9,-0.9156494515402103,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,5,10,4,168,115,22,0.2727272727272727,-2.408710570984503,0.008170135429638854,-2.400540435554864,-4.042169878696419,-55.57512732079618,9,-0.9494520191313223,2026-04-06T10:00:00Z,2026-05-13T15:00:00Z
BTC,FUNDING_EXTREME_LONG,8,3,1.5,12,62,19,0.47368421052631576,-0.20601369631489952,0.005783452295121365,-0.20023024401977818,-0.1196161681509181,-4.3509319096844825,2,-0.19986640170454673,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,3,2.5,12,62,19,0.47368421052631576,-0.2053803130210518,0.005800094929103581,-0.19958021809194823,-0.1196161681509181,-4.338581417055713,2,-0.19188681512330932,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,3,4,12,62,19,0.47368421052631576,-0.19846984319579852,0.005997463350156213,-0.1924723798456423,-0.1196161681509181,-4.203532490375901,2,-0.18844761505488364,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,4,1.5,12,62,19,0.47368421052631576,-0.20601369631489952,0.005783452295121365,-0.20023024401977818,-0.1196161681509181,-4.3509319096844825,2,-0.19986640170454673,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,4,2.5,12,62,19,0.47368421052631576,-0.2053803130210518,0.005800094929103581,-0.19958021809194823,-0.1196161681509181,-4.338581417055713,2,-0.19188681512330932,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,4,4,12,62,19,0.47368421052631576,-0.19846984319579852,0.005997463350156213,-0.1924723798456423,-0.1196161681509181,-4.203532490375901,2,-0.18844761505488364,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,5,1.5,12,62,19,0.47368421052631576,-0.20601369631489952,0.005783452295121365,-0.20023024401977818,-0.1196161681509181,-4.3509319096844825,2,-0.19986640170454673,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,5,2.5,12,62,19,0.47368421052631576,-0.2053803130210518,0.005800094929103581,-0.19958021809194823,-0.1196161681509181,-4.338581417055713,2,-0.19188681512330932,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,5,4,12,62,19,0.47368421052631576,-0.19846984319579852,0.005997463350156213,-0.1924723798456423,-0.1196161681509181,-4.203532490375901,2,-0.18844761505488364,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,6,1.5,12,62,19,0.47368421052631576,-0.20601369631489952,0.005783452295121365,-0.20023024401977818,-0.1196161681509181,-4.3509319096844825,2,-0.19986640170454673,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,6,2.5,12,62,19,0.47368421052631576,-0.2053803130210518,0.005800094929103581,-0.19958021809194823,-0.1196161681509181,-4.338581417055713,2,-0.19188681512330932,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,6,4,12,62,19,0.47368421052631576,-0.19846984319579852,0.005997463350156213,-0.1924723798456423,-0.1196161681509181,-4.203532490375901,2,-0.18844761505488364,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,8,1.5,12,62,19,0.47368421052631576,-0.20601369631489952,0.005783452295121365,-0.20023024401977818,-0.1196161681509181,-4.3509319096844825,2,-0.19986640170454673,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,8,2.5,12,62,19,0.47368421052631576,-0.2053803130210518,0.005800094929103581,-0.19958021809194823,-0.1196161681509181,-4.338581417055713,2,-0.19188681512330932,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
BTC,FUNDING_EXTREME_LONG,8,8,4,12,62,19,0.47368421052631576,-0.19846984319579852,0.005997463350156213,-0.1924723798456423,-0.1196161681509181,-4.203532490375901,2,-0.18844761505488364,2026-04-06T10:00:00Z,2026-05-12T17:00:00Z
